"title","name","role"
"Whiplash(2014)","Paul Reiser(1663)","actor"
"Whiplash(2014)","Damien Chazelle(7090)","director"
"Whiplash(2014)","Jason Blum(9658)","producer"
"Whiplash(2014)","Helen Estabrook(5685)","producer"
"Whiplash(2014)","David Lancaster(4123)","producer"
"Whiplash(2014)","Michel Litvak(0949)","producer"
"The Garden of Words(2013)","Miyu Irino(7115)","actor"
"The Garden of Words(2013)","Kana Hanazawa(3928)","actress"
"The Garden of Words(2013)","Fumi Hirano(6249)","actress"
"The Garden of Words(2013)","Gou Maeda(0729)","actor"
"The Garden of Words(2013)","Makoto Shinkai(6121)","director"
"The Garden of Words(2013)","David Del Rio(2332)","producer"
"The Garden of Words(2013)","Noritaka Kawaguchi(6206)","producer"
"The Garden of Words(2013)","John Ledford(6556)","producer"
"The Garden of Words(2013)","Daisuke Kashiwa(3168)","composer"
"The Secret Garden(2020)","Dario Marianelli(7050)","composer"
"The Secret Garden(2020)","Dixie Egerickx(9917)","actress"
"The Secret Garden(2020)","Richard Hansell(0626)","actor"
"The Secret Garden(2020)","David Verrey(4857)","actor"
"The Secret Garden(2020)","Tommy Gene Surridge(4678)","actor"
"The Secret Garden(2020)","Marc Munden(2720)","director"
"The Secret Garden(2020)","Jack Thorne(3666)","writer"
"The Secret Garden(2020)","Frances Hodgson Burnett(2364)","writer"
"The Secret Garden(2020)","Rosie Alison(2156)","producer"
"The Secret Garden(2020)","David Heyman(2268)","producer"
"The Grinch(2018)","Janet Healy(2329)","producer"
"The Grinch(2018)","Benedict Cumberbatch(2722)","actor"
"The Grinch(2018)","Cameron Seely(2981)","actress"
"The Grinch(2018)","Rashida Jones(9069)","actress"
"The Grinch(2018)","Pharrell Williams(4289)","actor"
"The Grinch(2018)","Yarrow Cheney(5528)","director"
"The Grinch(2018)","Scott Mosier(8714)","director"
"The Grinch(2018)","Michael LeSieur(2829)","writer"
"The Grinch(2018)","Tommy Swerdlow(2476)","writer"
"The Grinch(2018)","Dr. Seuss(7450)","writer"
"Birth of the Dragon(2016)","Hong Pang(8660)","producer"
"Birth of the Dragon(2016)","Billy Magnussen(5105)","actor"
"Birth of the Dragon(2016)","Yu Xia(4464)","actor"
"Birth of the Dragon(2016)","Philip Ng(4535)","actor"
"Birth of the Dragon(2016)","Jingjing Qu(6925)","actress"
"Birth of the Dragon(2016)","George Nolfi(9776)","director"
"Birth of the Dragon(2016)","Stephen J. Rivele(9151)","writer"
"Birth of the Dragon(2016)","Christopher Wilkinson(9349)","writer"
"Birth of the Dragon(2016)","Michael Dorgan(9091)","writer"
"Birth of the Dragon(2016)","Michael London(8757)","producer"
"Wolfcop(2014)","Toby Bond(7378)","composer"
"Wolfcop(2014)","Leo Fafard(1075)","actor"
"Wolfcop(2014)","Amy Matysio(7928)","actress"
"Wolfcop(2014)","Sarah Lind(1264)","actress"
"Wolfcop(2014)","Corinne Conley(4766)","actress"
"Wolfcop(2014)","Lowell Dean(6745)","director"
"Wolfcop(2014)","Bernie Hernando(5153)","producer"
"Wolfcop(2014)","Deborah Marks(8805)","producer"
"Wolfcop(2014)","Danielle Masters(4447)","producer"
"Wolfcop(2014)","Hugh Patterson(1653)","producer"
"Welcome to Me(2014)","Marina Grasic(8464)","producer"
"Welcome to Me(2014)","Kristen Wiig(5419)","actress"
"Welcome to Me(2014)","James Marsden(5188)","actor"
"Welcome to Me(2014)","Linda Cardellini(4802)","actress"
"Welcome to Me(2014)","Wes Bentley(4747)","actor"
"Welcome to Me(2014)","Shira Piven(6099)","director"
"Welcome to Me(2014)","Eliot Laurence(6744)","writer"
"Welcome to Me(2014)","Jessica Elbaum(9990)","producer"
"Welcome to Me(2014)","Will Ferrell(2071)","producer"
"Welcome to Me(2014)","Aaron L. Gilbert(7943)","producer"
"The Norse: An Arctic Mystery(2012)","David Suzuki(0559)","self"
"The Norse: An Arctic Mystery(2012)","Andrew Gregg(1248)","director"
"The Norse: An Arctic Mystery(2012)","Bruce Fowler(8670)","composer"
"The Norse: An Arctic Mystery(2012)","Michael Grippo(2522)","cinematographer"
"The Norse: An Arctic Mystery(2012)","Geoff Matheson(6058)","editor"
"Shaun the Sheep Movie(2015)","Ilan Eshkeri(1065)","composer"
"Shaun the Sheep Movie(2015)","Justin Fletcher(7994)","actor"
"Shaun the Sheep Movie(2015)","John Sparkes(6950)","actor"
"Shaun the Sheep Movie(2015)","Omid Djalili(9084)","actor"
"Shaun the Sheep Movie(2015)","Richard Webber(6432)","actor"
"Shaun the Sheep Movie(2015)","Mark Burton(3666)","director"
"Shaun the Sheep Movie(2015)","Richard Starzak(6450)","director"
"Shaun the Sheep Movie(2015)","Nick Park(1910)","writer"
"Shaun the Sheep Movie(2015)","Paul Kewley(5754)","producer"
"Shaun the Sheep Movie(2015)","Julie Lockhart(6880)","producer"
"Chef(2014)","Jon Favreau(9463)","actor"
"Chef(2014)","Robert Downey Jr.(0375)","actor"
"Chef(2014)","Scarlett Johansson(4060)","actress"
"Chef(2014)","Dustin Hoffman(0163)","actor"
"Chef(2014)","Sergei Bespalov(3488)","producer"
"Chef(2014)","Kramer Morgenthau(5190)","cinematographer"
"Chef(2014)","Robert Leighton(0371)","editor"
"Chef(2014)","Denise Pizzini(6225)","production_designer"
"Soul(2020)","Atticus Ross(9604)","composer"
"Soul(2020)","Jamie Foxx(4937)","actor"
"Soul(2020)","Tina Fey(5486)","actress"
"Soul(2020)","Graham Norton(6218)","actor"
"Soul(2020)","Rachel House(4302)","actress"
"Soul(2020)","Pete Docter(0032)","director"
"Soul(2020)","Kemp Powers(8492)","director"
"Soul(2020)","Mike Jones(8873)","writer"
"Soul(2020)","Dana Murray(3918)","producer"
"Soul(2020)","Trent Reznor(2153)","composer"
"Encanto(2021)","Lin-Manuel Miranda(2135)","writer"
"Encanto(2021)","Stephanie Beatriz(5867)","actress"
"Encanto(2021)","María Cecilia Botero(9720)","actress"
"Encanto(2021)","John Leguizamo(0491)","actor"
"Encanto(2021)","Mauro Castillo(1347)","actor"
"Encanto(2021)","Jared Bush(8544)","director"
"Encanto(2021)","Byron Howard(7174)","director"
"Encanto(2021)","Charise Castro Smith(6781)","director"
"Encanto(2021)","Jason Hand(1364)","writer"
"Encanto(2021)","Nancy Kruse(2866)","writer"
"Girlfriend's Day(2017)","Bobby Tahouri(2616)","composer"
"Girlfriend's Day(2017)","Bob Odenkirk(4022)","actor"
"Girlfriend's Day(2017)","Amber Tamblyn(8554)","actress"
"Girlfriend's Day(2017)","Stacy Keach(5078)","actor"
"Girlfriend's Day(2017)","Alex Karpovsky(3163)","actor"
"Girlfriend's Day(2017)","Michael Paul Stephenson(7294)","director"
"Girlfriend's Day(2017)","Eric Hoffman(8875)","writer"
"Girlfriend's Day(2017)","Philip Zlotorynski(7454)","writer"
"Girlfriend's Day(2017)","M. Elizabeth Hughes(4639)","producer"
"Girlfriend's Day(2017)","Marc Provissiero(9508)","producer"
"Shangri-La Suite(2016)","Mondo Boys(5626)","composer"
"Shangri-La Suite(2016)","Emily Browning(5161)","actress"
"Shangri-La Suite(2016)","Luke Grimes(3766)","actor"
"Shangri-La Suite(2016)","Avan Jogia(0326)","actor"
"Shangri-La Suite(2016)","Ron Livingston(5296)","actor"
"Shangri-La Suite(2016)","Eddie O'Keefe(3219)","director"
"Shangri-La Suite(2016)","Chris Hutton(7006)","writer"
"Shangri-La Suite(2016)","Tariq Merhab(5758)","producer"
"Shangri-La Suite(2016)","Matthew Perniciaro(4362)","producer"
"Shangri-La Suite(2016)","Michael Sherman(5119)","producer"
"Iron Sky: The Coming Race(2019)","Samuli Torssonen(4659)","writer"
"Iron Sky: The Coming Race(2019)","Lara Rossi(8181)","actress"
"Iron Sky: The Coming Race(2019)","Vladimir Burlakov(2095)","actor"
"Iron Sky: The Coming Race(2019)","Kit Dale(0067)","actor"
"Iron Sky: The Coming Race(2019)","Julia Dietze(7430)","actress"
"Iron Sky: The Coming Race(2019)","Timo Vuorensola(3322)","director"
"Iron Sky: The Coming Race(2019)","Dalan Musson(5914)","writer"
"Iron Sky: The Coming Race(2019)","Johanna Sinisalo(2274)","writer"
"Iron Sky: The Coming Race(2019)","Jarmo Puskala(0490)","writer"
"Iron Sky: The Coming Race(2019)","Tero Kaukomaa(2381)","writer"
"Cruella(2021)","Steve Zissis(7813)","writer"
"Cruella(2021)","Emma Stone(7015)","actress"
"Cruella(2021)","Emma Thompson(0668)","actress"
"Cruella(2021)","Joel Fry(1128)","actor"
"Cruella(2021)","Paul Walter Hauser(6159)","actor"
"Cruella(2021)","Craig Gillespie(8916)","director"
"Cruella(2021)","Dana Fox(1416)","writer"
"Cruella(2021)","Tony McNamara(0111)","writer"
"Cruella(2021)","Aline Brosh McKenna(2459)","writer"
"Cruella(2021)","Kelly Marcel(5150)","writer"
"Reminiscence(2021)","Paul Cameron(1700)","cinematographer"
"Reminiscence(2021)","Hugh Jackman(3168)","actor"
"Reminiscence(2021)","Rebecca Ferguson(2581)","actress"
"Reminiscence(2021)","Thandiwe Newton(8601)","actress"
"Reminiscence(2021)","Cliff Curtis(3295)","actor"
"Reminiscence(2021)","Lisa Joy(7370)","director"
"Reminiscence(2021)","Michael De Luca(6894)","producer"
"Reminiscence(2021)","Jonathan Nolan(4300)","producer"
"Reminiscence(2021)","Aaron Ryder(3083)","producer"
"Reminiscence(2021)","Ramin Djawadi(4697)","composer"
"Best Worst Thing That Ever Could Have Happened(2016)","Matthew Howe(7874)","cinematographer"
"Best Worst Thing That Ever Could Have Happened(2016)","Jason Alexander(4517)","self"
"Best Worst Thing That Ever Could Have Happened(2016)","Donna Marie Asbury(4151)","self"
"Best Worst Thing That Ever Could Have Happened(2016)","Jim Bonkosky(6182)","self"
"Best Worst Thing That Ever Could Have Happened(2016)","David Cady(5314)","self"
"Best Worst Thing That Ever Could Have Happened(2016)","Lonny Price(7014)","director"
"Best Worst Thing That Ever Could Have Happened(2016)","Kitt Lavoie(8803)","writer"
"Best Worst Thing That Ever Could Have Happened(2016)","Ted Schillinger(1728)","writer"
"Best Worst Thing That Ever Could Have Happened(2016)","Bruce David Klein(8678)","producer"
"Best Worst Thing That Ever Could Have Happened(2016)","Elaine Epstein(2950)","cinematographer"
"American Ultra(2015)","Britton Rizzio(0407)","producer"
"American Ultra(2015)","Jesse Eisenberg(1986)","actor"
"American Ultra(2015)","Kristen Stewart(9576)","actress"
"American Ultra(2015)","Connie Britton(0168)","actress"
"American Ultra(2015)","John Leguizamo(0491)","actor"
"American Ultra(2015)","Nima Nourizadeh(4036)","director"
"American Ultra(2015)","Max Landis(4840)","writer"
"American Ultra(2015)","David Alpert(1121)","producer"
"American Ultra(2015)","Anthony Bregman(6835)","producer"
"American Ultra(2015)","Kevin Scott Frakes(9694)","producer"
"What We Do in the Shadows(2014)","Tom Eagles(5414)","editor"
"What We Do in the Shadows(2014)","Jemaine Clement(8596)","actor"
"What We Do in the Shadows(2014)","Taika Waititi(9806)","actor"
"What We Do in the Shadows(2014)","Cori Gonzalez-Macuer(9962)","actor"
"What We Do in the Shadows(2014)","Jonny Brugh(1353)","actor"
"What We Do in the Shadows(2014)","Emanuel Michael(9578)","producer"
"What We Do in the Shadows(2014)","Chelsea Winstanley(8615)","producer"
"What We Do in the Shadows(2014)","Plan 9(3819)","composer"
"What We Do in the Shadows(2014)","Richard Bluck(9459)","cinematographer"
"What We Do in the Shadows(2014)","D.J. Stipsen(0510)","cinematographer"
"Black Widow(2021)","Lorne Balfe(4632)","composer"
"Black Widow(2021)","Scarlett Johansson(4060)","actress"
"Black Widow(2021)","Florence Pugh(3955)","actress"
"Black Widow(2021)","David Harbour(2086)","actor"
"Black Widow(2021)","Rachel Weisz(1838)","actress"
"Black Widow(2021)","Cate Shortland(5153)","director"
"Black Widow(2021)","Eric Pearson(9408)","writer"
"Black Widow(2021)","Jac Schaeffer(6614)","writer"
"Black Widow(2021)","Ned Benson(2600)","writer"
"Black Widow(2021)","Kevin Feige(0559)","producer"
"Space Jam: A New Legacy(2021)","Juel Taylor(1432)","writer"
"Space Jam: A New Legacy(2021)","LeBron James(9908)","actor"
"Space Jam: A New Legacy(2021)","Don Cheadle(0332)","actor"
"Space Jam: A New Legacy(2021)","Cedric Joe(7978)","actor"
"Space Jam: A New Legacy(2021)","Khris Davis(0057)","actor"
"Space Jam: A New Legacy(2021)","Malcolm D. Lee(2700)","director"
"Space Jam: A New Legacy(2021)","Leo Benvenuti(0144)","writer"
"Space Jam: A New Legacy(2021)","Steve Rudnick(8874)","writer"
"Space Jam: A New Legacy(2021)","Timothy Harris(5390)","writer"
"Space Jam: A New Legacy(2021)","Herschel Weingrod(8339)","writer"
"West Side Story(2021)","Leonard Bernstein(7086)","composer"
"West Side Story(2021)","Ansel Elgort(2065)","actor"
"West Side Story(2021)","Rachel Zegler(9505)","actress"
"West Side Story(2021)","Ariana DeBose(3196)","actress"
"West Side Story(2021)","David Alvarez(4725)","actor"
"West Side Story(2021)","Steven Spielberg(0229)","director"
"West Side Story(2021)","Tony Kushner(5785)","writer"
"West Side Story(2021)","Arthur Laurents(1306)","writer"
"West Side Story(2021)","Kristie Macosko Krieger(9736)","producer"
"West Side Story(2021)","Kevin McCollum(6140)","producer"
"The History of Time Travel(2014)","Stephen Adami(1214)","actor"
"The History of Time Travel(2014)","Krista Ales(1215)","actress"
"The History of Time Travel(2014)","Valerie Black(1220)","actress"
"The History of Time Travel(2014)","Ryan Blackburn(3206)","actor"
"The History of Time Travel(2014)","Ricky Kennedy(5420)","director"
"The History of Time Travel(2014)","Herbert Midgley(7467)","composer"
"The History of Time Travel(2014)","Justin Herring(2926)","cinematographer"
"The History of Time Travel(2014)","Nancy Andrew(2537)","production_designer"
"The Cleanse(2016)","Rob Simonsen(7379)","composer"
"The Cleanse(2016)","Johnny Galecki(1959)","actor"
"The Cleanse(2016)","Anna Friel(5484)","actress"
"The Cleanse(2016)","Kyle Gallner(3177)","actor"
"The Cleanse(2016)","Anjelica Huston(1378)","actress"
"The Cleanse(2016)","Bobby Miller(6640)","director"
"The Cleanse(2016)","Aaron L. Gilbert(7943)","producer"
"The Cleanse(2016)","Jordan Horowitz(7897)","producer"
"The Cleanse(2016)","Brendan Angelides(1904)","composer"
"The Cleanse(2016)","Russ Howard III(5423)","composer"
"La La Land(2016)","Justin Hurwitz(5654)","composer"
"La La Land(2016)","Ryan Gosling(1516)","actor"
"La La Land(2016)","Emma Stone(7015)","actress"
"La La Land(2016)","Rosemarie DeWitt(9669)","actress"
"La La Land(2016)","J.K. Simmons(9777)","actor"
"La La Land(2016)","Damien Chazelle(7090)","director"
"La La Land(2016)","Fred Berger(7754)","producer"
"La La Land(2016)","Gary Gilbert(4784)","producer"
"La La Land(2016)","Jordan Horowitz(7897)","producer"
"La La Land(2016)","Marc Platt(6887)","producer"
"Barb and Star Go to Vista Del Mar(2021)","Christopher Lennertz(1999)","composer"
"Barb and Star Go to Vista Del Mar(2021)","Kristen Wiig(5419)","actress"
"Barb and Star Go to Vista Del Mar(2021)","Annie Mumolo(4239)","actress"
"Barb and Star Go to Vista Del Mar(2021)","Jamie Dornan(6193)","actor"
"Barb and Star Go to Vista Del Mar(2021)","Damon Wayans Jr.(5458)","actor"
"Barb and Star Go to Vista Del Mar(2021)","Josh Greenbaum(7949)","director"
"Barb and Star Go to Vista Del Mar(2021)","Jessica Elbaum(9990)","producer"
"Barb and Star Go to Vista Del Mar(2021)","Will Ferrell(2071)","producer"
"Barb and Star Go to Vista Del Mar(2021)","Margot Hand(0262)","producer"
"Barb and Star Go to Vista Del Mar(2021)","Adam McKay(0912)","producer"
"The Nice Guys(2016)","Philippe Rousselot(3542)","cinematographer"
"The Nice Guys(2016)","Russell Crowe(0128)","actor"
"The Nice Guys(2016)","Ryan Gosling(1516)","actor"
"The Nice Guys(2016)","Angourie Rice(6028)","actress"
"The Nice Guys(2016)","Matt Bomer(3589)","actor"
"The Nice Guys(2016)","Shane Black(0948)","director"
"The Nice Guys(2016)","Anthony Bagarozzi(6524)","writer"
"The Nice Guys(2016)","Joel Silver(5428)","producer"
"The Nice Guys(2016)","David Buckley(4267)","composer"
"The Nice Guys(2016)","John Ottman(3211)","composer"
"Minimalism: A Documentary About the Important Things(2015)","Dan Harris(7429)","self"
"Minimalism: A Documentary About the Important Things(2015)","Ryan Nicodemus(6363)","self"
"Minimalism: A Documentary About the Important Things(2015)","Rick Hanson(9431)","self"
"Minimalism: A Documentary About the Important Things(2015)","Jesse Jacobs(3003)","self"
"Minimalism: A Documentary About the Important Things(2015)","Matt D'Avella(6361)","director"
"Minimalism: A Documentary About the Important Things(2015)","Joshua Fields Millburn(6362)","producer"
"Minimalism: A Documentary About the Important Things(2015)","Vve(4315)","composer"
"Minimalism: A Documentary About the Important Things(2015)","Dave Latulippe(3007)","production_designer"
"The Tiger Hunter(2016)","Amy Correia(3017)","composer"
"The Tiger Hunter(2016)","Danny Pudi(9821)","actor"
"The Tiger Hunter(2016)","Rizwan Manji(2492)","actor"
"The Tiger Hunter(2016)","Jon Heder(7647)","actor"
"The Tiger Hunter(2016)","Karen David(4042)","actress"
"The Tiger Hunter(2016)","Lena Khan(4572)","director"
"The Tiger Hunter(2016)","Sameer Gardezi(4758)","writer"
"The Tiger Hunter(2016)","Meera Simhan(1244)","writer"
"The Tiger Hunter(2016)","Megha Kadakia(1445)","producer"
"The Tiger Hunter(2016)","Nazia Khan(0599)","producer"
"The Assault(2017)","David Gere(0877)","producer"
"The Assault(2017)","Tom Sizemore(1744)","actor"
"The Assault(2017)","Jordan Ladd(0465)","actress"
"The Assault(2017)","Nikki Moore(8448)","actress"
"The Assault(2017)","Kevin Nash(1760)","actor"
"The Assault(2017)","Jacob Cooney(3852)","director"
"The Assault(2017)","Bill Hanstock(1355)","writer"
"The Assault(2017)","Tyler W. Konney(8446)","writer"
"The Assault(2017)","George Saunders(6438)","writer"
"The Assault(2017)","Richard Switzer(7733)","writer"
"Swiss Army Man(2016)","Amanda Marshall(2973)","producer"
"Swiss Army Man(2016)","Paul Dano(0452)","actor"
"Swiss Army Man(2016)","Daniel Radcliffe(5356)","actor"
"Swiss Army Man(2016)","Mary Elizabeth Winstead(5541)","actress"
"Swiss Army Man(2016)","Antonia Ribero(8571)","actress"
"Swiss Army Man(2016)","Dan Kwan(3283)","director"
"Swiss Army Man(2016)","Daniel Scheinert(5397)","director"
"Swiss Army Man(2016)","Miranda Bailey(7419)","producer"
"Swiss Army Man(2016)","Lawrence Inglee(4078)","producer"
"Swiss Army Man(2016)","Lauren Mann(3652)","producer"
